customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,rfm_score_numeric,cluster,segment
CUST17618,10,15,18092.0,5,4,5,545,14,1,Loyal Customers
CUST17619,30,5,8575.630000000001,3,2,4,324,9,0,New Customers
CUST17620,15,38,34597.23,4,5,5,455,14,3,Champions
CUST17621,100,5,837.5,1,2,1,121,4,5,Hibernating
CUST17622,10,9,17201.989999999998,5,3,5,535,13,4,Potential Loyalists
CUST17623,9,29,29467.09,5,5,5,555,15,6,Champions
CUST17624,12,6,2074.23,4,2,2,422,8,0,New Customers
CUST17625,10,18,10190.67,5,4,4,544,13,4,Potential Loyalists
CUST17626,11,31,23929.63,5,5,5,555,15,6,Champions
CUST17627,22,2,1645.8400000000001,3,1,2,312,6,0,New Customers
CUST17628,358,1,73.74,1,1,1,111,3,7,Hibernating
CUST17629,222,1,115.26,1,1,1,111,3,2,Hibernating
CUST17630,27,21,8313.69,3,5,4,354,12,4,Potential Loyalists
CUST17631,276,3,355.38,1,1,1,111,3,2,Hibernating
CUST17632,86,2,108.75,1,1,1,111,3,5,Hibernating
CUST17633,22,2,214.96,3,1,1,311,5,0,New Customers
CUST17634,27,30,36362.68,3,5,5,355,13,3,Champions
CUST17635,15,30,17479.18,4,5,5,455,14,6,Champions
CUST17636,147,5,2434.58,1,2,2,122,5,5,Hibernating
CUST17637,24,2,327.39,3,1,1,311,5,0,New Customers
CUST17638,129,3,658.28,1,1,1,111,3,5,Hibernating
CUST17639,11,8,6663.22,5,3,3,533,11,0,New Customers
CUST17640,26,2,388.69,3,1,1,311,5,0,New Customers
CUST17641,35,14,9276.55,2,4,4,244,10,4,Potential Loyalists
CUST17642,142,3,1339.13,1,1,2,112,4,5,Hibernating
CUST17643,49,4,419.34999999999997,2,2,1,221,5,0,New Customers
CUST17644,30,10,9196.3,3,3,4,334,10,4,Potential Loyalists
CUST17645,44,9,3628.48,2,3,3,233,8,0,New Customers
CUST17646,55,5,2510.9900000000002,2,2,2,222,6,0,New Customers
CUST17647,22,35,41596.9,3,5,5,355,13,3,Champions
CUST17648,22,29,28774.55,3,5,5,355,13,6,Champions
CUST17649,328,4,797.73,1,2,1,121,4,7,Hibernating
CUST17650,10,31,37310.56,5,5,5,555,15,3,Champions
CUST17651,72,4,883.78,2,2,1,221,5,5,Hibernating
CUST17652,9,36,17367.37,5,5,5,555,15,6,Champions
CUST17653,289,3,1185.01,1,1,2,112,4,7,Hibernating
CUST17654,119,30,13106.57,1,5,4,154,10,1,Loyal Customers
CUST17655,16,8,3167.32,4,3,3,433,10,0,New Customers
CUST17656,26,1,94.47,3,1,1,311,5,0,New Customers
CUST17657,37,5,2282.94,2,2,2,222,6,0,New Customers
CUST17658,10,8,3681.53,5,3,3,533,11,0,New Customers
CUST17659,454,6,3289.32,1,2,3,123,6,7,Hibernating
CUST17660,4,11,7035.19,5,3,4,534,12,4,Potential Loyalists
CUST17661,524,7,955.53,1,3,2,132,6,7,Hibernating
CUST17662,106,7,1293.69,1,3,2,132,6,5,Hibernating
CUST17663,37,10,4553.23,2,3,3,233,8,0,New Customers
CUST17664,42,5,1371.3,2,2,2,222,6,0,New Customers
CUST17665,21,1,222.1,4,1,1,411,6,0,New Customers
CUST17666,63,3,2669.6099999999997,2,1,2,212,5,0,New Customers
CUST17667,67,8,1753.18,2,3,2,232,7,5,Hibernating
CUST17668,9,24,15615.99,5,5,4,554,14,1,Loyal Customers
CUST17669,205,3,309.34,1,1,1,111,3,2,Hibernating
CUST17670,14,15,5000.75,4,4,3,443,11,4,Potential Loyalists
CUST17671,33,12,7507.049999999999,3,3,4,334,10,4,Potential Loyalists
CUST17672,78,6,1046.8500000000001,2,2,2,222,6,5,Hibernating
CUST17673,25,3,1114.44,3,1,2,312,6,0,New Customers
CUST17674,340,1,100.03,1,1,1,111,3,7,Hibernating
CUST17675,19,34,24174.8,4,5,5,455,14,6,Champions
CUST17676,18,3,239.5,4,1,1,411,6,0,New Customers
CUST17677,153,9,10914.47,1,3,4,134,8,2,Hibernating
CUST17678,18,21,17833.95,4,5,5,455,14,1,Loyal Customers
CUST17679,127,8,1200.48,1,3,2,132,6,5,Hibernating
CUST17680,110,8,3023.8900000000003,1,3,3,133,7,5,Hibernating
CUST17681,51,9,3667.48,2,3,3,233,8,0,New Customers
CUST17682,80,8,4742.01,2,3,3,233,8,5,Hibernating
CUST17683,16,32,14920.92,4,5,4,454,13,6,Champions
CUST17684,14,2,251.07,4,1,1,411,6,0,New Customers
CUST17685,30,4,1537.01,3,2,2,322,7,0,New Customers
CUST17686,1,17,11016.47,5,4,4,544,13,4,Potential Loyalists
CUST17687,90,3,302.91,1,1,1,111,3,5,Hibernating
CUST17688,56,9,4445.400000000001,2,3,3,233,8,0,New Customers
CUST17689,6,33,16847.9,5,5,5,555,15,6,Champions
CUST17690,14,23,10082.9,4,5,4,454,13,1,Loyal Customers
CUST17691,47,10,7589.420000000001,2,3,4,234,9,4,Potential Loyalists
CUST17692,23,19,6037.27,3,4,3,343,10,4,Potential Loyalists
CUST17693,136,8,995.89,1,3,2,132,6,5,Hibernating
CUST17694,160,21,13247.95,1,5,4,154,10,2,Hibernating
CUST17695,16,3,555.05,4,1,1,411,6,0,New Customers
CUST17696,25,1,439.8,3,1,1,311,5,0,New Customers
CUST17697,17,16,14669.279999999999,4,4,4,444,12,1,Loyal Customers
CUST17698,9,17,17056.15,5,4,5,545,14,1,Loyal Customers
CUST17699,18,3,256.44,4,1,1,411,6,0,New Customers
CUST17700,1,31,12821.51,5,5,4,554,14,6,Champions
CUST17701,43,19,8660.27,2,4,4,244,10,4,Potential Loyalists
CUST17702,3,11,4537.72,5,3,3,533,11,4,Potential Loyalists
CUST17703,6,15,12434.87,5,4,4,544,13,4,Potential Loyalists
CUST17704,53,2,87.57,2,1,1,211,4,0,New Customers
CUST17705,10,1,118.43,5,1,1,511,7,0,New Customers
CUST17706,21,40,16177.67,4,5,4,454,13,6,Champions
CUST17707,128,7,6361.35,1,3,3,133,7,5,Hibernating
CUST17708,37,9,4243.46,2,3,3,233,8,0,New Customers
CUST17709,44,10,6418.26,2,3,3,233,8,4,Potential Loyalists
CUST17710,21,25,14185.57,4,5,4,454,13,1,Loyal Customers
CUST17711,9,3,730.52,5,1,1,511,7,0,New Customers
CUST17712,69,7,3482.46,2,3,3,233,8,5,Hibernating
CUST17713,15,19,15723.88,4,4,4,444,12,1,Loyal Customers
CUST17714,1,11,13274.99,5,3,4,534,12,4,Potential Loyalists
CUST17715,32,4,2864.8999999999996,3,2,3,323,8,0,New Customers
CUST17716,122,3,479.23,1,1,1,111,3,5,Hibernating
CUST17717,92,30,27805.52,1,5,5,155,11,6,Champions
CUST17718,16,2,466.1,4,1,1,411,6,0,New Customers
CUST17719,33,19,8072.16,3,4,4,344,11,4,Potential Loyalists
CUST17720,45,11,7249.39,2,3,4,234,9,4,Potential Loyalists
CUST17721,59,4,1657.6,2,2,2,222,6,0,New Customers
CUST17722,9,28,20791.35,5,5,5,555,15,6,Champions
CUST17723,36,6,1052.73,2,2,2,222,6,0,New Customers
CUST17724,180,20,13527.26,1,4,4,144,9,2,Hibernating
CUST17725,45,18,13321.25,2,4,4,244,10,1,Loyal Customers
CUST17726,14,17,8436.26,4,4,4,444,12,4,Potential Loyalists
CUST17727,17,34,35289.53,4,5,5,455,14,3,Champions
CUST17728,176,22,11237.369999999999,1,5,4,154,10,2,Hibernating
CUST17729,25,25,15244.24,3,5,4,354,12,1,Loyal Customers
CUST17730,58,3,671.9699999999999,2,1,1,211,4,0,New Customers
CUST17731,18,1,83.94,4,1,1,411,6,0,New Customers
CUST17732,27,15,18538.3,3,4,5,345,12,1,Loyal Customers
CUST17733,38,18,10807.64,2,4,4,244,10,4,Potential Loyalists
CUST17734,25,5,2003.16,3,2,2,322,7,0,New Customers
CUST17735,28,16,6996.49,3,4,4,344,11,4,Potential Loyalists
CUST17736,9,22,24882.52,5,5,5,555,15,1,Loyal Customers
CUST17737,33,9,1948.06,3,3,2,332,8,0,New Customers
CUST17738,21,18,16639.87,4,4,5,445,13,1,Loyal Customers
CUST17739,26,17,31502.26,3,4,5,345,12,1,Loyal Customers
CUST17740,20,18,8644.47,4,4,4,444,12,4,Potential Loyalists
CUST17741,13,11,6668.549999999999,4,3,3,433,10,4,Potential Loyalists
CUST17742,18,30,27023.26,4,5,5,455,14,6,Champions
CUST17743,14,21,13588.369999999999,4,5,4,454,13,1,Loyal Customers
CUST17744,19,3,210.68,4,1,1,411,6,0,New Customers
CUST17745,11,3,538.86,5,1,1,511,7,0,New Customers
CUST17746,15,17,21283.649999999998,4,4,5,445,13,1,Loyal Customers
CUST17747,7,2,690.14,5,1,1,511,7,0,New Customers
CUST17748,9,25,19484.13,5,5,5,555,15,1,Loyal Customers
CUST17749,42,10,11570.1,2,3,4,234,9,4,Potential Loyalists
CUST17750,115,19,9834.51,1,4,4,144,9,4,Potential Loyalists
CUST17751,2,10,5772.990000000001,5,3,3,533,11,4,Potential Loyalists
CUST17752,34,4,1457.46,2,2,2,222,6,0,New Customers
CUST17753,42,17,7959.37,2,4,4,244,10,4,Potential Loyalists
CUST17754,111,11,4863.18,1,3,3,133,7,5,Hibernating
CUST17755,2,8,10508.92,5,3,4,534,12,4,Potential Loyalists
CUST17756,27,4,1017.5699999999999,3,2,2,322,7,0,New Customers
CUST17757,3,2,1235.28,5,1,2,512,8,0,New Customers
CUST17758,31,10,6360.98,3,3,3,333,9,4,Potential Loyalists
CUST17759,24,6,1570.66,3,2,2,322,7,0,New Customers
CUST17760,55,5,856.93,2,2,1,221,5,0,New Customers
CUST17761,14,29,46420.31,4,5,5,455,14,3,Champions
CUST17762,9,40,58022.630000000005,5,5,5,555,15,3,Champions
CUST17763,47,4,512.28,2,2,1,221,5,0,New Customers
CUST17764,4,9,1157.43,5,3,2,532,10,0,New Customers
CUST17765,8,26,31850.18,5,5,5,555,15,3,Champions
CUST17766,28,3,199.92000000000002,3,1,1,311,5,0,New Customers
CUST17767,79,5,1146.26,2,2,2,222,6,5,Hibernating
CUST17768,5,31,27079.95,5,5,5,555,15,6,Champions
CUST17769,7,1,117.45,5,1,1,511,7,0,New Customers
CUST17770,85,3,427.06000000000006,1,1,1,111,3,5,Hibernating
CUST17771,29,16,11827.529999999999,3,4,4,344,11,4,Potential Loyalists
CUST17772,242,4,869.74,1,2,1,121,4,2,Hibernating
CUST17773,48,5,1789.23,2,2,2,222,6,0,New Customers
CUST17774,321,1,495.28,1,1,1,111,3,7,Hibernating
CUST17775,51,6,2608.31,2,2,2,222,6,0,New Customers
CUST17776,36,10,2664.77,2,3,2,232,7,0,New Customers
CUST17777,41,5,2380.58,2,2,2,222,6,0,New Customers
CUST17778,10,20,16646.99,5,4,5,545,14,1,Loyal Customers
CUST17779,124,3,1961.1299999999999,1,1,2,112,4,5,Hibernating
CUST17780,131,17,30472.32,1,4,5,145,10,1,Loyal Customers
CUST17781,155,25,23564.27,1,5,5,155,11,1,Loyal Customers
CUST17782,22,5,3321.94,3,2,3,323,8,0,New Customers
CUST17783,221,6,3980.34,1,2,3,123,6,2,Hibernating
CUST17784,41,3,684.5500000000001,2,1,1,211,4,0,New Customers
CUST17785,31,11,3968.72,3,3,3,333,9,4,Potential Loyalists
CUST17786,5,32,27324.260000000002,5,5,5,555,15,6,Champions
CUST17787,2,40,23457.11,5,5,5,555,15,6,Champions
CUST17788,85,3,500.0,1,1,1,111,3,5,Hibernating
CUST17789,33,9,3447.9700000000003,3,3,3,333,9,0,New Customers
CUST17790,7,20,15128.220000000001,5,4,4,544,13,1,Loyal Customers
CUST17791,199,1,48.02,1,1,1,111,3,2,Hibernating
CUST17792,11,3,1497.85,5,1,2,512,8,0,New Customers
CUST17793,25,5,675.46,3,2,1,321,6,0,New Customers
CUST17794,17,1,845.7,4,1,1,411,6,0,New Customers
CUST17795,14,20,21026.83,4,4,5,445,13,1,Loyal Customers
CUST17796,30,19,19305.11,3,4,5,345,12,1,Loyal Customers
CUST17797,2,40,32704.8,5,5,5,555,15,3,Champions
CUST17798,5,35,27137.3,5,5,5,555,15,6,Champions
CUST17799,19,30,19902.1,4,5,5,455,14,6,Champions
CUST17800,66,4,1571.3300000000002,2,2,2,222,6,5,Hibernating
CUST17801,53,5,1837.5300000000002,2,2,2,222,6,0,New Customers
CUST17802,45,6,1817.1399999999999,2,2,2,222,6,0,New Customers
CUST17803,26,11,6155.7300000000005,3,3,3,333,9,4,Potential Loyalists
CUST17804,319,2,577.41,1,1,1,111,3,7,Hibernating
CUST17805,25,7,2684.86,3,3,2,332,8,0,New Customers
CUST17806,38,7,1412.9299999999998,2,3,2,232,7,0,New Customers
CUST17807,170,12,6802.85,1,3,3,133,7,2,Hibernating
CUST17808,35,5,3207.31,2,2,3,223,7,0,New Customers
CUST17809,21,5,1894.92,4,2,2,422,8,0,New Customers
CUST17810,18,32,21367.26,4,5,5,455,14,6,Champions
CUST17811,13,12,4176.34,4,3,3,433,10,4,Potential Loyalists
CUST17812,1,6,957.82,5,2,2,522,9,0,New Customers
CUST17813,21,14,15779.67,4,4,4,444,12,4,Potential Loyalists
CUST17814,37,14,6001.99,2,4,3,243,9,4,Potential Loyalists
CUST17815,21,1,291.22,4,1,1,411,6,0,New Customers
CUST17816,29,17,14013.6,3,4,4,344,11,1,Loyal Customers
CUST17817,36,8,2431.73,2,3,2,232,7,0,New Customers
CUST17818,35,8,968.5799999999999,2,3,2,232,7,0,New Customers
CUST17819,12,1,3479.28,4,1,3,413,8,0,New Customers
CUST17820,90,15,8748.449999999999,1,4,4,144,9,4,Potential Loyalists
CUST17821,184,15,10247.93,1,4,4,144,9,2,Hibernating
CUST17822,15,21,21683.0,4,5,5,455,14,1,Loyal Customers
CUST17823,72,6,1831.8500000000001,2,2,2,222,6,5,Hibernating
CUST17824,9,12,6676.62,5,3,3,533,11,4,Potential Loyalists
CUST17825,14,9,3363.23,4,3,3,433,10,0,New Customers
CUST17826,66,2,2112.46,2,1,2,212,5,5,Hibernating
CUST17827,3,15,6113.030000000001,5,4,3,543,12,4,Potential Loyalists
CUST17828,145,3,1081.91,1,1,2,112,4,5,Hibernating
CUST17829,9,29,23482.9,5,5,5,555,15,6,Champions
CUST17830,5,10,8340.43,5,3,4,534,12,4,Potential Loyalists
CUST17831,4,18,7062.4400000000005,5,4,4,544,13,4,Potential Loyalists
CUST17832,84,3,165.58,1,1,1,111,3,5,Hibernating
CUST17833,30,7,4055.56,3,3,3,333,9,0,New Customers
CUST17834,3,29,31823.82,5,5,5,555,15,3,Champions
CUST17835,33,4,826.81,3,2,1,321,6,0,New Customers
CUST17836,400,5,490.86,1,2,1,121,4,7,Hibernating
CUST17837,53,4,2070.94,2,2,2,222,6,0,New Customers
CUST17838,15,3,1887.7299999999998,4,1,2,412,7,0,New Customers
CUST17839,284,5,309.26,1,2,1,121,4,2,Hibernating
CUST17840,19,19,11083.78,4,4,4,444,12,4,Potential Loyalists
CUST17841,27,24,19499.17,3,5,5,355,13,1,Loyal Customers
CUST17842,25,2,162.65,3,1,1,311,5,0,New Customers
CUST17843,8,1,189.39,5,1,1,511,7,0,New Customers
CUST17844,28,38,40729.42,3,5,5,355,13,3,Champions
CUST17845,84,4,928.58,1,2,2,122,5,5,Hibernating
CUST17846,27,35,21689.03,3,5,5,355,13,6,Champions
CUST17847,2,34,21520.79,5,5,5,555,15,6,Champions
CUST17848,78,4,448.87,2,2,1,221,5,5,Hibernating
CUST17849,21,1,268.36,4,1,1,411,6,0,New Customers
CUST17850,38,4,12754.150000000001,2,2,4,224,8,0,New Customers
CUST17851,21,40,78349.41,4,5,5,455,14,3,Champions
CUST17852,1,14,6397.14,5,4,3,543,12,4,Potential Loyalists
CUST17853,30,15,14517.33,3,4,4,344,11,4,Potential Loyalists
CUST17854,10,33,51996.560000000005,5,5,5,555,15,3,Champions
CUST17855,8,17,4192.03,5,4,3,543,12,4,Potential Loyalists
CUST17856,24,17,16703.68,3,4,5,345,12,1,Loyal Customers
CUST17857,25,9,5051.58,3,3,3,333,9,0,New Customers
CUST17858,339,5,405.1,1,2,1,121,4,7,Hibernating
CUST17859,112,3,547.97,1,1,1,111,3,5,Hibernating
CUST17860,29,1,163.7,3,1,1,311,5,0,New Customers
CUST17861,171,5,4017.4700000000003,1,2,3,123,6,2,Hibernating
CUST17862,4,3,317.61,5,1,1,511,7,0,New Customers
CUST17863,47,5,510.5,2,2,1,221,5,0,New Customers
CUST17864,1,4,1032.95,5,2,2,522,9,0,New Customers
CUST17865,7,12,6411.04,5,3,3,533,11,4,Potential Loyalists
CUST17866,41,10,8328.54,2,3,4,234,9,4,Potential Loyalists
CUST17867,168,22,25000.24,1,5,5,155,11,1,Loyal Customers
CUST17868,14,19,11543.269999999999,4,4,4,444,12,4,Potential Loyalists
CUST17869,25,9,4345.68,3,3,3,333,9,0,New Customers
CUST17870,34,9,1616.58,2,3,2,232,7,0,New Customers
CUST17871,3,20,7147.29,5,4,4,544,13,4,Potential Loyalists
CUST17872,17,18,18182.24,4,4,5,445,13,1,Loyal Customers
CUST17873,187,5,2828.6000000000004,1,2,3,123,6,2,Hibernating
CUST17874,116,14,9245.34,1,4,4,144,9,5,Hibernating
CUST17875,45,3,752.32,2,1,1,211,4,0,New Customers
CUST17876,8,20,12605.64,5,4,4,544,13,1,Loyal Customers
CUST17877,22,16,6043.56,3,4,3,343,10,4,Potential Loyalists
CUST17878,6,17,17308.71,5,4,5,545,14,1,Loyal Customers
CUST17879,221,15,5262.129999999999,1,4,3,143,8,2,Hibernating
CUST17880,15,2,59.11,4,1,1,411,6,0,New Customers
CUST17881,5,13,6843.389999999999,5,4,3,543,12,4,Potential Loyalists
CUST17882,128,23,12087.48,1,5,4,154,10,1,Loyal Customers
CUST17883,29,2,2143.56,3,1,2,312,6,0,New Customers
CUST17884,9,5,2526.48,5,2,2,522,9,0,New Customers
CUST17885,7,23,12340.63,5,5,4,554,14,1,Loyal Customers
CUST17886,41,3,624.03,2,1,1,211,4,0,New Customers
CUST17887,124,8,1813.49,1,3,2,132,6,5,Hibernating
CUST17888,5,14,15422.83,5,4,4,544,13,4,Potential Loyalists
CUST17889,8,7,3534.25,5,3,3,533,11,0,New Customers
CUST17890,28,31,16882.94,3,5,5,355,13,6,Champions
CUST17891,146,13,9269.57,1,4,4,144,9,2,Hibernating
CUST17892,157,13,6247.62,1,4,3,143,8,2,Hibernating
CUST17893,36,11,3336.35,2,3,3,233,8,4,Potential Loyalists
CUST17894,29,10,2217.38,3,3,2,332,8,0,New Customers
CUST17895,62,5,1867.2500000000002,2,2,2,222,6,0,New Customers
CUST17896,2,1,367.92,5,1,1,511,7,0,New Customers
CUST17897,30,5,3473.9700000000003,3,2,3,323,8,0,New Customers
CUST17898,8,34,42591.84,5,5,5,555,15,3,Champions
CUST17899,1,34,13894.45,5,5,4,554,14,6,Champions
CUST17900,42,11,6382.33,2,3,3,233,8,4,Potential Loyalists
CUST17901,45,9,2086.2,2,3,2,232,7,0,New Customers
CUST17902,15,2,1211.96,4,1,2,412,7,0,New Customers
CUST17903,20,7,1242.8500000000001,4,3,2,432,9,0,New Customers
CUST17904,97,29,11282.99,1,5,4,154,10,1,Loyal Customers
CUST17905,409,2,4515.44,1,1,3,113,5,7,Hibernating
CUST17906,7,3,799.66,5,1,1,511,7,0,New Customers
CUST17907,35,4,584.52,2,2,1,221,5,0,New Customers
CUST17908,66,2,377.46,2,1,1,211,4,5,Hibernating
CUST17909,5,10,2989.58,5,3,3,533,11,0,New Customers
CUST17910,81,4,315.33,2,2,1,221,5,5,Hibernating
CUST17911,32,20,8144.58,3,4,4,344,11,4,Potential Loyalists
CUST17912,21,8,7884.450000000001,4,3,4,434,11,4,Potential Loyalists
CUST17913,26,19,15684.349999999999,3,4,4,344,11,1,Loyal Customers
CUST17914,26,19,16097.13,3,4,4,344,11,1,Loyal Customers
CUST17915,229,13,5276.12,1,4,3,143,8,2,Hibernating
CUST17916,28,10,1852.9299999999998,3,3,2,332,8,0,New Customers
CUST17917,20,19,16886.97,4,4,5,445,13,1,Loyal Customers
CUST17918,82,3,2413.81,2,1,2,212,5,5,Hibernating
CUST17919,7,19,14098.34,5,4,4,544,13,1,Loyal Customers
CUST17920,7,7,1535.48,5,3,2,532,10,0,New Customers
CUST17921,22,23,20754.61,3,5,5,355,13,1,Loyal Customers
CUST17922,42,12,8641.43,2,3,4,234,9,4,Potential Loyalists
CUST17923,142,15,4325.84,1,4,3,143,8,2,Hibernating
CUST17924,44,8,7640.74,2,3,4,234,9,0,New Customers
CUST17925,8,29,18559.57,5,5,5,555,15,6,Champions
CUST17926,11,1,156.37,5,1,1,511,7,0,New Customers
CUST17927,75,3,542.97,2,1,1,211,4,5,Hibernating
CUST17928,14,20,8133.31,4,4,4,444,12,4,Potential Loyalists
CUST17929,35,9,7021.96,2,3,4,234,9,4,Potential Loyalists
CUST17930,3,3,362.31,5,1,1,511,7,0,New Customers
CUST17931,103,3,657.5699999999999,1,1,1,111,3,5,Hibernating
CUST17932,26,31,13911.960000000001,3,5,4,354,12,6,Champions
CUST17933,28,30,16246.039999999999,3,5,4,354,12,6,Champions
CUST17934,2,26,14603.47,5,5,4,554,14,1,Loyal Customers
CUST17935,1,15,4623.13,5,4,3,543,12,4,Potential Loyalists
CUST17936,41,20,8701.720000000001,2,4,4,244,10,4,Potential Loyalists
CUST17937,35,13,5003.16,2,4,3,243,9,4,Potential Loyalists
CUST17938,161,14,4928.14,1,4,3,143,8,2,Hibernating
CUST17939,23,40,24483.36,3,5,5,355,13,6,Champions
CUST17940,23,1,95.38,3,1,1,311,5,0,New Customers
CUST17941,41,7,3112.81,2,3,3,233,8,0,New Customers
CUST17942,121,4,492.20000000000005,1,2,1,121,4,5,Hibernating
CUST17943,10,39,30485.32,5,5,5,555,15,6,Champions
CUST17944,44,3,3791.19,2,1,3,213,6,0,New Customers
CUST17945,28,12,17914.0,3,3,5,335,11,1,Loyal Customers
CUST17946,29,19,11758.15,3,4,4,344,11,4,Potential Loyalists
CUST17947,21,24,17890.14,4,5,5,455,14,1,Loyal Customers
CUST17948,89,5,2337.95,1,2,2,122,5,5,Hibernating
CUST17949,20,4,1180.64,4,2,2,422,8,0,New Customers
CUST17950,93,4,1268.96,1,2,2,122,5,5,Hibernating
CUST17951,111,8,1485.21,1,3,2,132,6,5,Hibernating
CUST17952,14,7,1207.02,4,3,2,432,9,0,New Customers
CUST17953,15,2,671.53,4,1,1,411,6,0,New Customers
CUST17954,27,37,22052.86,3,5,5,355,13,6,Champions
CUST17955,17,3,476.32,4,1,1,411,6,0,New Customers
CUST17956,16,1,77.58,4,1,1,411,6,0,New Customers
CUST17957,125,8,5737.24,1,3,3,133,7,5,Hibernating
CUST17958,276,4,195.26000000000002,1,2,1,121,4,2,Hibernating
CUST17959,15,5,7493.11,4,2,4,424,10,0,New Customers
CUST17960,13,16,10636.78,4,4,4,444,12,4,Potential Loyalists
CUST17961,122,3,520.54,1,1,1,111,3,5,Hibernating
CUST17962,152,16,7252.84,1,4,4,144,9,2,Hibernating
CUST17963,6,2,81.32,5,1,1,511,7,0,New Customers
CUST17964,151,27,20335.12,1,5,5,155,11,1,Loyal Customers
CUST17965,14,17,11306.36,4,4,4,444,12,4,Potential Loyalists
CUST17966,20,12,5801.969999999999,4,3,3,433,10,4,Potential Loyalists
CUST17967,2,15,6791.2,5,4,3,543,12,4,Potential Loyalists
CUST17968,16,11,7105.79,4,3,4,434,11,4,Potential Loyalists
CUST17969,12,11,4315.36,4,3,3,433,10,4,Potential Loyalists
CUST17970,13,11,5756.15,4,3,3,433,10,4,Potential Loyalists
CUST17971,19,34,38329.68,4,5,5,455,14,3,Champions
CUST17972,1,31,19290.5,5,5,5,555,15,6,Champions
CUST17973,2,5,498.92999999999995,5,2,1,521,8,0,New Customers
CUST17974,43,16,19812.68,2,4,5,245,11,1,Loyal Customers
CUST17975,246,9,1327.97,1,3,2,132,6,2,Hibernating
CUST17976,26,20,16635.5,3,4,5,345,12,1,Loyal Customers
CUST17977,6,39,20635.23,5,5,5,555,15,6,Champions
CUST17978,106,7,1608.6399999999999,1,3,2,132,6,5,Hibernating
CUST17979,15,20,21344.63,4,4,5,445,13,1,Loyal Customers
CUST17980,12,2,140.84,4,1,1,411,6,0,New Customers
CUST17981,14,28,13163.22,4,5,4,454,13,1,Loyal Customers
CUST17982,125,3,407.61,1,1,1,111,3,5,Hibernating
CUST17983,5,33,30177.65,5,5,5,555,15,6,Champions
CUST17984,6,9,1405.3799999999999,5,3,2,532,10,0,New Customers
CUST17985,19,22,24292.420000000002,4,5,5,455,14,1,Loyal Customers
CUST17986,8,15,9289.47,5,4,4,544,13,4,Potential Loyalists
CUST17987,3,3,755.64,5,1,1,511,7,0,New Customers
CUST17988,7,21,16665.36,5,5,5,555,15,1,Loyal Customers
CUST17989,16,31,29263.7,4,5,5,455,14,6,Champions
CUST17990,54,10,3305.8599999999997,2,3,3,233,8,0,New Customers
CUST17991,29,3,720.07,3,1,1,311,5,0,New Customers
CUST17992,19,4,1349.79,4,2,2,422,8,0,New Customers
CUST17993,83,4,2039.78,2,2,2,222,6,5,Hibernating
CUST17994,115,7,1719.78,1,3,2,132,6,5,Hibernating
CUST17995,33,15,11214.76,3,4,4,344,11,4,Potential Loyalists
CUST17996,87,5,633.3399999999999,1,2,1,121,4,5,Hibernating
CUST17997,150,8,5833.2,1,3,3,133,7,2,Hibernating
CUST17998,9,27,21471.26,5,5,5,555,15,6,Champions
CUST17999,139,3,465.89,1,1,1,111,3,5,Hibernating
CUST18000,404,2,99.89,1,1,1,111,3,7,Hibernating
CUST18001,11,1,64.77,5,1,1,511,7,0,New Customers
CUST18002,75,5,2178.61,2,2,2,222,6,5,Hibernating
CUST18003,146,9,10588.88,1,3,4,134,8,2,Hibernating
CUST18004,46,7,6775.98,2,3,3,233,8,0,New Customers
CUST18005,14,8,14593.42,4,3,4,434,11,4,Potential Loyalists
CUST18006,29,4,4446.72,3,2,3,323,8,0,New Customers
CUST18007,284,5,3885.36,1,2,3,123,6,2,Hibernating
CUST18008,24,39,17996.649999999998,3,5,5,355,13,6,Champions
CUST18009,62,5,615.62,2,2,1,221,5,0,New Customers
CUST18010,14,31,30457.19,4,5,5,455,14,6,Champions
CUST18011,6,3,950.28,5,1,2,512,8,0,New Customers
CUST18012,27,6,4435.55,3,2,3,323,8,0,New Customers
CUST18013,125,13,9779.93,1,4,4,144,9,2,Hibernating
CUST18014,29,26,26027.239999999998,3,5,5,355,13,6,Champions
CUST18015,13,12,14730.779999999999,4,3,4,434,11,4,Potential Loyalists
CUST18016,410,1,188.88,1,1,1,111,3,7,Hibernating
CUST18017,26,12,3416.34,3,3,3,333,9,4,Potential Loyalists
CUST18018,126,5,3515.7900000000004,1,2,3,123,6,5,Hibernating
CUST18019,4,17,34961.66,5,4,5,545,14,3,Champions
CUST18020,19,15,7247.52,4,4,4,444,12,4,Potential Loyalists
CUST18021,100,6,1940.91,1,2,2,122,5,5,Hibernating
CUST18022,63,4,2262.02,2,2,2,222,6,0,New Customers
CUST18023,105,22,36601.03999999999,1,5,5,155,11,3,Champions
CUST18024,9,32,20123.51,5,5,5,555,15,6,Champions
CUST18025,114,5,4424.14,1,2,3,123,6,5,Hibernating
CUST18026,6,3,7613.39,5,1,4,514,10,0,New Customers
CUST18027,45,20,12898.25,2,4,4,244,10,1,Loyal Customers
CUST18028,13,17,33386.35,4,4,5,445,13,1,Loyal Customers
CUST18029,3,37,51168.11,5,5,5,555,15,3,Champions
CUST18030,53,3,653.14,2,1,1,211,4,0,New Customers
CUST18031,12,4,2179.71,4,2,2,422,8,0,New Customers
CUST18032,36,2,122.41,2,1,1,211,4,0,New Customers
